airline_sentiment,text,roberta_sentiment
positive,@SouthwestAir seeing your workers time in and time out going above and beyond is why I love flying with you guys. Thank you!,0.9783807396888733
negative,@SouthwestAir u were bae until u lost both of my bags and had no clue where they were or what happened to them for 36 hours :/,-0.892310380935669
negative,@SouthwestAir prove it,0.06451565772294998
positive,@SouthwestAir Travel agent Darrel here at Love Field hosting a paper airplane contest to entertain all the children was so awesome to see!,0.9839571714401245
positive,@SouthwestAir Big kudos to your staff today at Dallas Love Field for lifting everyone's spirits today with all the delays and Cancelled Flightlations,0.9425005316734314
positive,"@SouthwestAir it's not fun having a delay from Nashville to Las Vegas, but the crew at the gate C9 desk has been AWESOME! #patience #luvswa",0.8543155193328857
negative,@SouthwestAir thinks that a $100 voucher makes up for spending 4 hrs on a plane and landing at the same airport we took off from. Really?,-0.7460472583770752
positive,Never got to the strip that fast before. Stoked for special @Imaginedragons show tonight! Thx again @SouthwestAir! http://t.co/ToPqmVqnJp,0.9817451238632202
negative,@SouthwestAir The problem is apologies don't help. Results matter and it's proving impossible to find anyone who is interested in that.,-0.8967263698577881
neutral,@SouthwestAir no fare giving out clues.  In route now.,-0.2399282157421112
positive,@SouthwestAir telling my Fam in Vegas now. :),0.6752815842628479
neutral,@SouthwestAir How many tickets are left?,0.014880094677209854
positive,@SouthwestAir thank you!,0.928441047668457
negative,@SouthwestAir- is new #MKT strategy to be average like all the rest? #whathappend? RR Points Devalued- AGAIN -http://t.co/mDbDYomrs7,-0.8389299511909485
negative,@SouthwestAir do these scavenger hunt  locations have anything in common because I'm playing detective trying to figure out the one for ATL.,0.01414596289396286
neutral,@SouthwestAir Why do you have to be 18 😭,-0.6872998476028442
negative,"@SouthwestAir ruined my Sunday. 3+ hours of delays out of DIA, now my bags are at the wrong airport. $35 to deliver them? Insult to injury.",-0.950964093208313
positive,"@SouthwestAir What can we do to bring you back to Jackson, MS?! We miss you terribly around here. These other airlines are horrible!!",-0.8126935958862305
neutral,@SouthwestAir Any idea why TSA Pre-Check isn't showing for my next flight tomorrow? The number is in my profile...,-0.6290645003318787
positive,@SouthwestAir 3 hours and 80 degree difference. Yes please!!  MHT TO MCO @sadie4406 http://t.co/MRAW3qDw4D,0.8793585300445557
negative,"@SouthwestAir sent. looking for that functionality in your app, though. should be a one click action.",0.15423285961151123
neutral,@SouthwestAir still there? I was posted up in Downtown waiting for y'all. On my way!,0.399535596370697
negative,"@SouthwestAir like kelsey said, really bad spot for locals. Do you know how long it takes to find parking then walking over to the bellagio?",-0.8851849436759949
neutral,@SouthwestAir are 5 people there?,0.018118781968951225
positive,@SouthwestAir looks like Bellagio to me! Good luck people! See you at the show at Vinyl,0.9737733602523804
neutral,"“@SouthwestAir: Congrats to these fans who are seeing #DestinationDragons in L.A.! SLC, you're next! http://t.co/YcCITaeP3S” Thanks again SW",0.9837167263031006
positive,@SouthwestAir Can a pair of tickets waiting for me after my sports practice? I live here and definitely know where that is! @Imaginedragons,0.53973388671875
positive,@SouthwestAir Love Southwest. You guys have been good to me! http://t.co/X4tDY84dBH,0.9818200469017029
negative,@SouthwestAir how about #destinationdragon tix for tonite for the inconvenience since I am not there to play scavenger hunt?,-0.44719767570495605
neutral,"@SouthwestAir Dang, if only practice was an hour Late Flightr today...",-0.18220771849155426
neutral,"@SouthwestAir that was supposed to say ""boo"" not book. booo.",-0.6093466281890869
neutral,@SouthwestAir #Vegas I was there 5 days ago. Miss the  Warm Weather,-9.942054748535156e-05
positive,@SouthwestAir Your crew on 3138 is doing a great job of keeping everyone informed during the delays #givethemraises,0.8938962817192078
negative,@SouthwestAir right? We're delayed so I'm crabby. :) Also why do you allow one family member to purchase EarlyBird check in and hold rows?,-0.839496910572052
positive,@SouthwestAir really easy for locals to get down to the strip. book.,0.7204369902610779
neutral,@SouthwestAir: grrrrrr I need a flight there first! Maybe for my bday next month...,-0.6314201951026917
positive,@SouthwestAir LUV! your new Luv Television Commercials. Traveled on your airline last year return trip from NYC...#feltthelove,0.981597900390625
neutral,"@SouthwestAir is it possible to add travel arranged by my employer to my upcoming travel? I can retrieve a reservation, but that's it.",-0.28114837408065796
neutral,@SouthwestAir  I sent a email to customer relations and I will be calling tomorrow.,0.06283267587423325
neutral,@SouthwestAir how do get priority seating after you already paid for the flight,-0.07881075143814087
negative,"@SouthwestAir 10+ people pre boarded
Only 1 needed a wheel chair off the plane... Was NOT the case boarding",-0.4088521897792816
neutral,@SouthwestAir Is it possible to add companion to only the 2nd leg of a trip?,0.029754290357232094
positive,@SouthwestAir best airline 👌,0.957893967628479
positive,@southwestair #netneutrality Nice to see you prioritize Internet traffic to your own streaming service over other web sites!,0.9227122068405151
negative,@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!,-0.9445414543151855
neutral,@SouthwestAir  Northern California coast http://t.co/nm4VNNF8Kb,0.043382417410612106
neutral,"@SouthwestAir hi guys, do you have a general enquires email address please? Thanks David.",0.3365227282047272
neutral,@southwestair watching planes do their thing https://t.co/iItoJhUIKH,0.08557683229446411
positive,@SouthwestAir Thanks for getting us to paradise safely! http://t.co/KDzQcZlpyR,0.9699606895446777
negative,@SouthwestAir Feeling very frustrated that I bought WIFI onboard and can't load an email.,-0.8588138818740845
neutral,@SouthwestAir continues to prove to be the best airlines 💪,0.9708252549171448
positive,@SouthwestAir Just go ahead and start the scavenger hunt after 5 pm today when work is over ;) #DestinationDragons,0.733292281627655
negative,@SouthwestAir why do you let one person board with early bird and save seats for entire party? #notcool #flight2149,-0.8891730904579163
neutral,@SouthwestAir thanks!!,0.9422874450683594
positive,@SouthwestAir Awesome staff at the  check in desk! They had a paper airplane race for a SW gift card to keep ppl entertained during delays,0.9661688804626465
negative,@SouthwestAir but when do I get my gin &amp; tonic !?!?,0.09967871010303497
negative,@SouthwestAir is this a sick joke? #toyingwithouremotions,-0.8601729869842529
negative,"@SouthwestAir , please explain to me why every other flight to Dallas is going out today except the 6:35 pm?????",-0.441233366727829
negative,@SouthwestAir will continue to be my airline of choice. @united -most frustrating travel day I've experienced. 5 delays and 4 gate changes?!,-0.9178199768066406
positive,@SouthwestAir just got a call apologizing personally for the long waits last week trying to rebook flights. Class act. I appreciate that!,0.8736321330070496
negative,"@SouthwestAir @fox8news Serious potential for a wanna get away commercial out of this debacle.  But for real, you should fire @Kristi_Capel",-0.8880114555358887
negative,"@SouthwestAir I appreciate the response, but the constant changing of the flight time is frustrating to say the least. #toughtomakeplans",-0.7742193341255188
negative,@SouthwestAir how long do we have to be delayed after boarding before we get a free drink? #gettingthirsty,-0.8024304509162903
neutral,"@SouthwestAir done. Sorry, I thought I was already.",0.08122508972883224
negative,"@SouthwestAir I can. Doesn't it seem fair that if our bags need to fit under our seats, we should need to fit in them?",-0.0037194043397903442
positive,@SouthwestAir  Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,0.9323144555091858
negative,"@SouthwestAir Just wanted 2 change an anytime flight leaving at 11:50 @ 11:00. Phone hold 4 46mins. Phone answers, she says sorry - no dice.",-0.6456372141838074
negative,"@SouthwestAir weren't too ""sincere"" when you Cancelled Flighted my flight and made me drive 17 hours to get home..",-0.8935790061950684
positive,@SouthwestAir Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,0.9329043030738831
positive,@SouthwestAir  Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!,0.9492524862289429
positive,"@SouthwestAir Thanks, you guys are the best",0.9818969964981079
positive,@SouthwestAir I'll stick with flying for free any where that Southwest goes; my son works for this wonderful company and Moms fly free.,0.9549839496612549
neutral,@SouthwestAir if only you could control the weather in Las Vegas 😉,0.11409637331962585
negative,@SouthwestAir pretty terrible customer service. Sat on hold 10 min. Then a busy signal. Then disconnected. Do all airlines have to suck?,-0.9545803666114807
neutral,@SouthwestAir could you please tell me if there is a way to add a RR# to a flight that already took place?,-0.00439712218940258
negative,@SouthwestAir hooking us up and getting us to Tampa after our flight was Cancelled Flightled this morning #grateful #businesstrip,0.8815516829490662
positive,@SouthwestAir love the passbook update. Used it the day after it was released. Finally!! Thank you!,0.9861844778060913
neutral,@SouthwestAir my ticket was booked 1/27 to CUN. Does the arrival time reflect that CUN is now on EST time?,0.009023673832416534
negative,"@SouthwestAir @HDsportsguy yes I did. I hope for an update soon, need those clothes for a meeting tomorrow.",0.43594783544540405
positive,@SouthwestAir A+ to the Safety Dos and Don'ts Announcer. Flight 651 from Midway (MDW) to Pittsburgh (PIT)!,0.835050642490387
negative,@SouthwestAir this is not a fair set up. I payed for a full seat. I should get access to a full seat. http://t.co/SbA0ARicyq,-0.860068142414093
negative,"@SouthwestAir Sorry to bother you, but I've been on hold for more than 2 hours and 30 minutes. Should I continue holding? Or call back?",-0.7576964497566223
positive,@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!,0.9856958985328674
negative,@SouthwestAir  your checkin is lame for business. Really last seat? I have broad shoulders haha,-0.8490462303161621
negative,@SouthwestAir yeah they're somewhere. Hopefully getting them back today. Just frustrated tweeting.,0.10042083263397217
negative,"@SouthwestAir Completely understand Act of God weather-reLate Flightd Cancelled Flightlation, but 4 days without reimbursement of any kind is #unacceptable",-0.7664592266082764
